resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,workout_type,average_watts,device_watts,kilojoules,average_temp
2,"{'id': 3405284, 'resource_state': 1}",Morning Weight Training,0.0,2109,2109,0.0,WeightTraining,WeightTraining,11339260488,2024-05-05T14:16:52Z,2024-05-05T10:16:52Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a11339260488', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,True,94.2,122.0,False,True,0.0,0.0,12111399248.0,12111399248,garmin_ping_338363785278,False,0,0,False,4.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,12882.8,3609,3612,134.0,Run,Run,11345745949,2024-05-06T13:36:58Z,2024-05-06T09:36:58Z,(GMT-05:00) America/New_York,-14400.0,,,,2,20,2,1,0,"{'id': 'a11345745949', 'summary_polyline': 'stanEj}jbOPKj@OVMRBbA\\JrANV@RHF@E`@Qd@IJQLg@Jk@Bc@OaE@a@HIZG`EQf@@|@VzANXAf@KVS`@Ol@Of@EZNTf@b@p@Z^JRZ\\x@f@rAr@VXb@\\XPVBlBGf@HZLf@JfAEf@DXPn@J\\Cf@FvBx@b@B^PfAZb@Zd@h@`@VXXP\\n@p@Zl@^RZj@J\\Wh@@HXf@p@lBRb@`@r@`AxAf@vAb@r@Vl@~@bAPXZ\\rBrAbA~@pCbDn@|@Zj@`@d@f@~@f@l@|@r@^PnBd@jDr@d@LbDt@j@DbABhAI`Ds@nAu@f@i@j@i@d@o@r@_BtBwB^[`@i@vAiAZe@d@QV?XOfAs@|AqAd@Wd@O`@YdAo@r@[\\Ud@QVAFFTx@|A`Fj@bC\\fAZ~ArArDBl@i@xAY\\a@`@a@l@uAlCqAfB{@zAQb@Md@e@nCWfC@p@?jDB`AAvBWpBQhC?`A@t@J~ACfBSnBS`A]jAYr@w@bBaBfEWZWjAaAtCMl@gCjHQb@q@|@kBp@]X]NcDp@c@DeBb@yDj@cAT}DD}BMqB?oAGiGBmAE_AJaBXeGlBqAViBf@mB`@kBd@aANGAUSc@w@aAwAcA_AaAk@wCgA}BiAiBc@c@Sk@OmAEmAQqBGqB?}DQ_@Eo@Qc@Qe@Y]_@q@w@_BcCm@o@i@{@kAyAw@e@c@Oe@GaB[eBCkAKm@Be@IUJ]@yAC{@IyBAm@FaEI_B@w@FaFG}@Fe@C{ADsBA_@Hq@FmACcBBeDG_BPgBh@E@_@MM]?OT_B~@sBz@mAj@o@\\g@v@{@lAoBTg@Nk@ZaBBo@Ge@DkB?u@Eq@CkCJkLEs@DkCDw@?_DBy@CwABw@@EZQd@Kb@U`Ao@Z[Ma@Im@?o@Dm@Te@^Wd@Sn@Sj@G~Aa@j@WxAaAX_@z@q@LIf@OnAN|@h@|@eAxAcAHIv@{AHKh@_@f@Kh@B`Bd@`@FlAAl@Jf@AXSX]`As@h@URQtAs@v@MPMt@mA`@c@Xe@PgBVeACy@Ei@Ue@i@iB[cB_@oAa@cDDs@E}AW{@Iw@KQw@S]@m@l@', 'resource_state': 2}",False,False,False,False,followers_only,False,g17439969,"[33.928588600829244, -84.43877278827131]","[33.92848826944828, -84.4387920666486]",3.57,6.254,87.8,True,155.5,178.0,False,True,324.1,242.1,12118089494.0,12118089494,garmin_ping_338587987297,False,0,0,False,88.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Weight Training,0.0,4828,4828,0.0,WeightTraining,WeightTraining,11348637246,2024-05-06T20:34:19Z,2024-05-06T16:34:19Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a11348637246', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,True,84.5,117.0,False,True,0.0,0.0,12121052136.0,12121052136,garmin_ping_338666670962,False,0,0,False,8.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run - 6x800,15631.5,4348,4556,66.3,Run,Run,11352315070,2024-05-07T11:01:54Z,2024-05-07T07:01:54Z,(GMT-05:00) America/New_York,-14400.0,,,,0,25,1,2,0,"{'id': 'a11352315070', 'summary_polyline': '{tanEn}jbOfAe@V@LL\\LX^L^BVXd@f@El@]HWFwACm@FiDFKb@UdCe@vAH`B`@lADvA[NMbAU^CHD~@xA\\X|AbBDJdAt@d@l@XP~@vAr@p@V\\N?f@i@t@[n@_AbAKn@Ch@JhAd@dATVLJXlAtAz@h@r@|@nB~Ar@t@Xb@Ph@rAnCv@~@f@lAt@x@`@tAl@pAv@f@v@lAf@l@bBdAjAhA^t@|@hAZv@b@`@X`@rAzBj@d@oEmG_A_AgC}CmAm@gCsCi@eAe@kA{@{AW[eCuEi@uA}B}Ck@k@aCgBwA}AcDiAk@McAEmAZU`@]Xg@RQP]NOc@J[o@W_Aq@u@a@uEuDy@w@g@w@s@}AmAcD}@aFyAqKa@sBu@iC?OL\\EGBEcAuB{B}Cu@mAi@_AyAeD_@i@oA_C{AyDiA}Ag@y@oA_DwAmEmEaJmBiDoAqCo@gBF?i@mAqAsBeBkBiDgCuBwA]c@yCcC}AgA}AwAkCgBa@a@cBaAoB}AqAiA_BiB{@kAiEwE]e@g@cAKSDCHHEMcDyDYa@kAaAy@aAYg@DAhA`An@z@fBjBnBpCx@vAt@|@d@t@|CnDhBnBvC`C`C|BnAt@i@KpB|@hAr@hEdDfG`F|FrDXXtAnB~ApDrBlFlCpF|B`EdBtEQYxBlFTd@lAbBlAnCh@|Ab@dA`C|DjAlCpBzCtAlC~@xCl@bCfAvIr@pE\\rAjAtC@P|@bBnBvBrDhCX\\rCQtAZb@BnAKtB`@vBp@tAnBnAz@|ArA`BfB|@tAl@nAx@rAp@zAdAvAdAlCj@|@tBhCj@^d@NjBjBbB|BvA`BD^QZ_@Za@Pe@Ho@ZqAhAoAr@kAbA]H_@q@{@qAgAwCs@uA_AmCUgASc@mCwDu@q@gAu@{BoCg@_AeDoEmAqBc@y@aAqAeA_Be@g@mAq@SBQ^s@t@CPc@Pg@z@]Xo@HO?WSCUTe@@k@VYEYQMa@@?j@]\\[D_Ai@OBKn@UBMJ@h@If@WN_AGuAi@YEU]@Ob@e@JWGi@WMm@~@[\\UJGTCd@MPId@GHGBu@KKJSf@Ed@@v@]Pu@m@c@Py@Aa@Qa@c@K]Yg@O{AAo@Qs@@mC]y@Ew@MWqAW[b@', 'resource_state': 2}",False,False,False,False,followers_only,False,g17439969,"[33.928625816479325, -84.43880019709468]","[33.92838651314378, -84.43882500752807]",3.595,5.846,90.6,True,146.3,182.0,False,True,299.9,242.7,12124834474.0,12124834474,garmin_ping_338797910250,False,0,0,False,74.0,3.0,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Weight Training,0.0,3531,3531,0.0,WeightTraining,WeightTraining,11355991264,2024-05-07T19:17:59Z,2024-05-07T15:17:59Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a11355991264', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,True,89.2,132.0,False,True,0.0,0.0,12128585922.0,12128585922,garmin_ping_338883145418,False,0,0,False,6.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,11769.0,3413,3898,7.7,Run,Run,11360514348,2024-05-08T11:12:33Z,2024-05-08T07:12:33Z,(GMT-05:00) America/New_York,-14400.0,,,,0,15,0,2,0,"{'id': 'a11360514348', 'summary_polyline': 'kuanE|}jbONO|@e@PEL@|@X^VDN?NJh@HXJFZAXKRONg@Hi@?kBGSG}@Ak@?GP[`@KpD]tAPbAPvA@b@Mb@CTUhA_@J?ZNTh@b@r@b@b@^f@\\Vb@V^Td@R~@t@p@z@^RjAfBHSPQ\\EJIHKXg@TO~@Md@BzA\\hB`@`@N^ZdArAf@ZXTlB`BdCzCh@lAf@~@jAdCtAfBPn@l@rAPr@NXhAbAtBzA~A|AxDdFVb@d@h@bBxBd@\\d@NrEx@vBb@bAV|@Xf@Hv@Ht@Gf@I`@A`@IrA_@jAm@d@_@`@g@~@w@bBwBr@q@d@i@bA_A~@eAd@_@jAi@lCgBb@SbAq@AAUX_@Zi@Zi@`@eAbAc@V_@F_@No@X_@Tg@n@uBdBi@`@Yb@Mh@Uf@Yd@aAnA_@Z]VoAl@a@Dm@Ri@?kCP{@Ci@Mg@[SIc@IaDg@g@Ka@OuB]m@Sg@Y_AkAk@aAs@}@CMyAeBu@sAg@k@a@[_@c@_@[q@YsBcBs@iAQm@i@oA]m@uAkBe@yA[e@k@yAY][s@_BkBOKW[[[k@[a@_@a@Ue@e@o@y@]Y_A[WOiC[c@@w@RQPORYZk@V]^CAiBgCw@Wo@g@oBoAsAoAKEe@c@eAmBk@}Ag@mAu@kDS}AKi@UaCMw@eAeGEk@m@_BYaAWe@KKWc@[o@uB_D]_A{@}AUk@Y[w@qAi@cAe@aAYaASe@e@_A_AqAe@u@Ui@Og@c@eAy@cCUc@q@sBUc@]g@sBeE_@w@mA}BsA_Dy@wB_@y@}A{Bw@{@gEaD[]cBmAaEeD{DqCmAaAq@a@cAw@q@_@eAy@GK@EHGL@n@f@dAr@lAv@p@d@|@h@p@d@hA`AxCxB|CdCbBhAhBvAx@d@bA|@l@r@b@p@`AjBb@jAhA~Bv@rBr@vA|@~AfCjFr@`B^jA^z@|@nCZr@dCxDTf@|@zBz@fBvBdDhAtCZj@bB`CXd@jBlENf@X~AXxBf@jD\\dDb@jCd@`Bv@lB', 'resource_state': 2}",False,False,False,False,followers_only,False,g17439969,"[33.92870376817882, -84.43886490538716]","[33.923870511353016, -84.43676926195621]",3.448,5.477,88.6,True,132.7,168.0,False,True,294.9,242.1,12133228582.0,12133228582,garmin_ping_339032153939,False,0,0,False,21.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,9272.2,2621,2669,7.0,Run,Run,11370106310,2024-05-09T14:22:36Z,2024-05-09T10:22:36Z,(GMT-05:00) America/New_York,-14400.0,,,,0,17,0,1,0,"{'id': 'a11370106310', 'summary_polyline': 'otanEd~jbOt@}@\\KNCL@^JZXFj@?j@PNHRFAHIRAJIXINUNi@DiBGiACwAVc@XKf@Ex@Q^ARBj@@PBt@Xt@HxAMd@B`@Ap@a@v@WPBj@|@LX`AjA`@^xA~@~@\\LNNj@NPnBSl@Ad@Bz@Zp@?l@UGAk@Ze@Jw@A_@QsADy@Fa@HcB_Ai@_@kAaAi@[uA_B]q@qA}Cw@iCSiASs@[yBG}@c@uDMk@CYYaBIu@Qu@m@{AKQQk@OMYe@IUWc@q@w@}@wAc@aAUq@_@k@oBmDg@q@KQ_@_AS}@o@}AcAoAs@eASq@}CoIc@u@M_@_@m@m@_BY[Wc@Ws@iA}B]aA[s@Ys@[g@m@yAm@oAc@o@cAkAc@a@_@a@iCgBwBcBY[wBkB{CuByAkAs@q@yAaASa@USc@KOGc@W_@]IKUe@~@}BlAoBVs@F_@a@g@e@_@]c@UQwB{B}@e@Kp@AUw@yAg@k@Wc@[]_@w@W]oB{BiAy@_@[e@Ys@}@g@y@w@kASc@}@aAUe@[c@_@Sa@Qe@?c@T_@Zl@u@`@Kh@?F?^V\\j@X^f@`@Tj@\\h@Z\\Rb@n@fApAx@`@d@h@^jA~Ar@p@`@h@VVx@jA\\^ZV^f@v@l@^L^XZj@^RPVJT`An@X`@^^HZG`@Uz@Ul@s@tA[h@Sf@Ej@XT^P`@X\\Zv@j@~@b@lA|@XL~C`C|ApATHlAjAhClBxAv@hAjAx@f@\\Zh@r@N|@d@h@Rb@r@dBVbATd@PVz@hBjAtB`AvBhAtBP^vAfD^rATf@v@xBVd@j@t@\\r@v@hAf@~AJTLj@Vn@f@|@RPn@jA^h@Z^Z~@Vd@Nh@XVX`@|BlDRd@f@`BP^b@jBJh@t@~GTjARbBZjBLh@j@zATd@Vz@Bj@IX', 'resource_state': 2}",False,False,False,False,followers_only,False,g17439969,"[33.92856462858617, -84.43890103138983]","[33.92397788353264, -84.4370739441365]",3.538,4.517,88.5,True,135.0,155.0,False,True,295.1,243.6,12143086812.0,12143086812,garmin_ping_339296032538,False,0,0,False,16.0,0.0,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Weight Training,0.0,3006,3006,0.0,WeightTraining,WeightTraining,11373033792,2024-05-09T20:49:13Z,2024-05-09T16:49:13Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a11373033792', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,True,80.7,106.0,False,True,0.0,0.0,12146086983.0,12146086983,garmin_ping_339368339965,False,0,0,False,4.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Lunch Run,9748.3,2436,2660,6.1,Run,Run,11378797824,2024-05-10T16:17:12Z,2024-05-10T12:17:12Z,(GMT-05:00) America/New_York,-14400.0,,,,0,13,0,1,0,"{'id': 'a11378797824', 'summary_polyline': 'ytanEd}jbOD?@U\\OVYN?VFx@^T^Hh@@d@P`@j@K@MJ@RKHGTYLwBKcDD_@\\Ul@YDGn@Gv@HV?ZLl@Hp@Vx@FvAYp@Ud@e@b@WL@ZX|@`B`ArAbAp@nAn@~@r@^^VDd@MjAGb@Bz@Xb@Hj@Kl@B`@Fz@?ZDdAr@FAEEKE[?k@Ui@Cg@@wAQk@LYNO^c@VSAKJS`@ED[FIQAWoA_BIAq@_@]Yq@a@c@]QU{@w@UOu@m@a@k@]u@]e@cA_CU{@}@_EWmBKkAY_By@mFMoAUq@g@_A{@mB[i@a@e@qAyBi@uAWe@cA_BcAsAgA{CkAmCWc@Y[}@sAq@yAoBeGUk@q@qAY_@uAuCyAmC}@}BYk@sBoF{@}Ay@gAk@m@w@_@][k@[eB}AeAq@oAoAi@WmJqH}@g@{AmAe@Y{@_AyCgC_@g@WO_@]qAaBeAmAQYeAgA_BaC[q@y@kAo@kAc@g@c@o@YYUO][GCYa@c@_@q@w@{@yA_@e@a@u@Ya@o@cB_AkA_@s@_AwACMFKV?fA|BfArB\\b@h@dAV\\f@|@Xj@t@jAn@v@V`@lCfCbAdAb@t@x@lAl@jAdAlAp@fAh@l@\\h@fAjAv@`AXb@hAbAz@l@pBpB^RbA`A\\J`@PlAt@fB`BlCnBnAdAvA`AzBfBp@Zb@b@t@d@j@b@ZVb@f@j@j@hA|Ad@|@Tt@t@~AfBtEnBnD`BnDz@xAVr@Fd@nBvELh@d@x@~@rA`AdBj@|A\\nAn@lAj@r@zA|BvAbDjBtCn@hAHJx@`CF\\b@~Ab@xCZfBx@nHx@bDJX`@|@DPRf@hArBt@v@nAjA^RnA~@v@d@\\^', 'resource_state': 2}",False,False,False,False,followers_only,False,g16422244,"[33.928614584729075, -84.43874864839017]","[33.92182004638016, -84.43894092924893]",4.002,6.244,91.4,True,155.5,184.0,False,True,295.2,243.6,12152034832.0,12152034832,garmin_ping_339547230727,False,0,0,False,64.0,3.0,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Run,1484.1,493,493,52.1,Run,Run,11378797684,2024-05-10T17:05:18Z,2024-05-10T13:05:18Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,"{'id': 'a11378797684', 'summary_polyline': 'wg`nE|ckbOIRMNYPUb@IFY@WVQb@KLe@P_@Eg@?YW@KHUNU?_@XONS?EEIIEa@IO@BRId@E@WX]@{@g@EDMj@IFWDGhASL]Fw@IeAc@IDOE_@WAE@GHSn@w@D]KYKEE@}@xAQRUDGREZK\\Q`Ae@?YQG?OPO`@@tAQJQ@ECGUY][?KJc@He@O_@Qc@o@_@wACoAMy@?c@Ee@Cw@WmABm@O]_@Qi@OGD', 'resource_state': 2}",False,False,False,False,followers_only,False,g17439969,"[33.92140011303127, -84.43982605822384]","[33.928238824009895, -84.43850205279887]",3.01,4.579,88.1,True,155.2,169.0,False,True,300.1,245.8,12152034790.0,12152034790,garmin_ping_339547231883,False,0,0,False,12.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,20191.0,5709,6377,182.0,Run,Run,11386416386,2024-05-11T12:09:47Z,2024-05-11T08:09:47Z,(GMT-05:00) America/New_York,-14400.0,,,,39,24,0,8,0,"{'id': 'a11386416386', 'summary_polyline': 'm`emE``~aORj@TtDH~BDhEGh@@bDI`DPhFKjDF|AI|BLdBK`DB~BHzA@xDOPoBNu@Gi@Jy@KkAw@yAUmBgAaEIo@KAJg@OIKAOqA\\wD`@iAr@o@LQ`@]VeAPa@^cAZs@l@sAp@aAT{BbBg@LcAl@gB`@uAhBiAx@}ARsAB]T?h@W^sDbB}BT_FOk@NaAh@WTQ\\sA~FsAbCUn@gBxCi@l@aDfC}C`AcAj@{Ah@kBCcALcASmBVq@PmCzAgEf@_BfAeDGyAUqAE_@QuASwAs@m@DiBUq@Nu@q@oAe@S@_CyAoBa@oDc@qADoBb@_AAwAYmDqAyAu@_BkAuAmBeA}@kBwBcAg@qCwBgBo@uGcAAPOHoAMyAW{MsCeDReEEy@KgBLcBK{@DiE]oAVqDCeBRaAc@qDgDiAwA{MwMuAiBwCqBk@NQS?QS@S[sEqBcD{@eGqB_CsAgByAg@{@}@q@Gi@w@yAg@mBGu@?sCYmBqAmDmAoC_@q@e@wAaFaI{CeEiAqCy@yAU_Ac@k@gAyCo@eA_AaAqBm@mBQUYeBq@a@m@{@i@w@mAuCwB[c@i@mAWeCE}@RaB@o@iAuE_@}@nBjFFvAIlADhBVr@Bf@Nh@Tf@`Af@rAbBvAdATj@`At@jBf@\\Xz@ZtDf@x@|Cn@vAtAnC^VNVV~@Cd@^~@vDlFrB|D|A~BbC~EvB|GTpBEnBL~@b@~AbAhAp@xAdDrCrCjBr@LpAl@bDfA~Bn@vAp@p@f@rFhCnCbC`G|FfBzBtAlAzBvAlBxB\\r@\\Zf@NzLIdDFnDGzAQdETdFHdLbC`A`@vL`Cl@T|CdB~@`AtC|Bp@p@f@~@`E|CxAp@vCd@j@b@h@BvAKv@_@p@KnBN~@T`@Bb@Mz@HdBj@`Al@jDp@fAh@p@L|@f@xDNhBB~GYfFwBdBYdA]lHi@rBAvAOhA_@pCwAr@k@fCgD|@wAzAkCn@wBp@mDv@cAf@]|@QfIK~Ak@nBaAtDmC|A{@p@QfA{@r@[f@g@|BcArBmAf@KZ_@jBcANSlD{@p@?d@Y\\E`B}Ar@\\jA_@bCAx@]t@CbDj@d@r@hAt@Xj@Pz@~@Gb@P`Ci@HMf@K~@PD}DFqBPoBOcBG{BFiCG{@DqDIqGHcLGaN', 'resource_state': 2}",False,False,False,False,followers_only,False,g17439969,"[33.78199774771929, -84.37264426611364]","[33.78188107162714, -84.37290745787323]",3.537,8.897,89.4,True,134.9,163.0,False,True,310.8,247.9,12159886796.0,12159886796,garmin_ping_339763789464,False,5,0,False,42.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Afternoon Weight Training,0.0,2140,2140,0.0,WeightTraining,WeightTraining,11388754671,2024-05-11T21:54:11Z,2024-05-11T17:54:11Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a11388754671', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,True,92.4,110.0,False,True,0.0,0.0,12162300404.0,12162300404,garmin_ping_339829764177,False,0,0,False,4.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,14244.6,4739,4902,183.9,Run,Run,11393813416,2024-05-12T12:38:58Z,2024-05-12T08:38:58Z,(GMT-05:00) America/New_York,-14400.0,,,,1,22,0,2,0,"{'id': 'a11393813416', 'summary_polyline': 'itanEx}jbOl@Ml@m@fAd@PdAVp@A~Bb@vDhAtEj@`BPfC|@j@DdA|BRzE{@JE?u@n@iAj@Cb@ViAOo@`ADx@iFtAkAQmDNKeAgAoBG[Eb@Nn@MHy@]Y_@Sg@BWGMQh@WN_@sBqA{A[mAi@s@Aq@Q_@Cw@a@iAs@_Ac@kCs@}Bi@{@o@KYs@Cq@q@mAy@oC_CiCKy@k@aAu@X[s@qA\\wAe@]a@Bg@IUo@_@Gk@a@g@i@CUZSZIv@Uh@q@s@[?sA`@m@f@]AsAn@Dj@{BMYPWt@Hj@Cf@r@jBAXUFX\\F\\WV}AZu@OEwAI_@i@a@WD}@jB@d@b@t@XbADj@ENgAqAw@[e@_@BhACr@M^c@[e@cBW[S@w@d@w@~@[PS~B~@xABpA\\hAhAhBp@|AdAqB?e@J?dAbA~@Xx@nBZTXr@b@NVgBTq@z@w@v@GFd@fApCFr@MrAJp@Sb@g@Yy@}@iA}Be@[PoAf@u@d@[p@AnAvDHv@ItAR`AWReB}AiAoBo@k@D_Av@mAj@U|@CHcBa@aADiAD[n@Qr@\\fAvAjAf@JtAdAlDn@pA?`@]x@NXv@`@fC`Ch@Jp@q@REZ_ADuCVItAl@Z\\l@bCPZ^?~Aa@z@Tn@OnAXf@QDi@HGnAe@f@NDVMl@TfBNNXKRo@t@e@b@CX`@Df@FDBY[mAUQ]AVw@H}@hAhANjAP`@^w@Dl@^l@hAj@Km@Bc@JItAbDI`AwAbBg@`AeAH]RsD~B_AbAcIgAe@Fe@VcA`CkBhAm@n@a@PwAq@_AFgDxCi@XiFjAq@l@Sp@R|BI\\yAfAwA\\KPIbQDj@GnH?zDLnBCnEa@|B_@bAo@hAaD`Eq@lAkBjEHb@Ei@J_@pAcDj@iAfDyDxAyCVqBB}CK}IBeHR]bAa@N_FHUlB_@t@r@b@r@v@\\ZG`@]Hg@M]aBKOFe@~@o@k@@oDfDWd@SfA}AWqAKyAa@GoBReBKWe@Ow@H{AXk@h@W~EkAn@_@tDaD~@CfBv@pAsA|AaAj@_B`Aq@p@AdCf@xDHl@w@pDuBl@U|@?zBiDZcC@cAIq@_CmIE{AS_B@oBk@iCoA_@', 'resource_state': 2}",False,False,False,False,followers_only,False,g17439969,"[33.92853411845863, -84.43884537555277]","[33.928214432671666, -84.43862174637616]",3.006,4.248,87.5,True,131.1,157.0,False,True,320.0,259.2,12167528322.0,12167528322,garmin_ping_339973497600,False,0,0,False,27.0,,,,,
2,"{'id': 3405284, 'resource_state': 1}",Morning Run,9786.6,2784,2859,132.3,Run,Run,11400985824,2024-05-13T14:16:26Z,2024-05-13T10:16:26Z,(GMT-05:00) America/New_York,-14400.0,,,,2,12,0,1,0,"{'id': 'a11400985824', 'summary_polyline': 'qtanEt}jbOXU`@g@NA\\@TD^NNr@Bf@L`@BV?x@TvDBhATh@Jt@Tj@`@vBNd@PVD^E|AGf@Oj@Ef@Kl@q@t@iA`BYFk@@g@VgAx@s@Xk@`@YX]b@c@D{@IWEi@Am@QCCiB]g@Bc@R_@b@Id@Oh@Y`@_Bx@[b@_@VKDUEc@OSK[Y[AYFe@Rk@h@c@Xe@b@cAt@i@Vc@LiCh@k@^QTQ`@Mj@Gb@Rz@@f@wApAYLy@HKDMn@GAQ{@AUEI}@k@y@Mc@F]Hq@De@Kc@_@OF]Xg@HwED{@HISNa@t@FrCB^Cf@?r@O\\WBI]oAOg@]MkEPcBBg@Am@Ri@C}AYc@?k@N_An@EPBFb@x@^`@JDj@Df@ATMJADBBJERCDSDiAO]KYQa@m@EMIu@LYPURQb@Wb@EnAHf@L^?d@I|@AZG~B@`@G`AFXCd@J^Zb@bCX^f@LvAWj@E`@Nn@^b@t@?ZDJEhCKnBA|@Bn@AtBKjDD|CCnFB\\@~@Cl@Dr@Cx@BxAChAEZ?z@W~@u@rAUr@]`@q@h@a@AId@gA|AuAzCQd@Ot@?b@Hd@Rr@Tb@JZAr@Fl@HDb@?DJH|ASlAHl@Ak@GU?KJe@Ba@Em@So@Wa@Me@Gi@GU[m@YsA?i@XqAN[x@wAd@[xAeCpBcCXg@d@cA\\mALeAAiADsA?o@MaBFaBAwBBWAe@Ca@Bo@F_ABsAG}@As@B{BB}@Ck@B}@EcAD{@?qBTUd@G`B_ATMZ]@GI[OUGe@@i@Fg@Ve@f@YxEcAf@Qh@a@b@k@\\]JETWb@[`@Sn@Ed@Nh@Z^XLKj@aAbBmAx@cAZi@f@Wl@Ar@Ld@N`CDt@Eb@FV?j@o@|@i@v@]lA{@NG^A\\ERUf@eAl@q@P[@[F_@NuABwAIc@Oe@Ia@I_AWm@Y}@ECOg@Ia@CwBSuBDa@A]Uo@QqAG?c@Oa@QEGCaA_@uD[cBOqAYuAC]Me@Ei@Bg@EQQKm@O[FCVE~ACxB@z@CZ@l@^xB?j@OlB@j@BPX^v@LX@f@G^Q\\k@Yd@', 'resource_state': 2}",False,False,False,False,everyone,False,g17439969,"[33.92857133410871, -84.43882316350937]","[33.928380561992526, -84.43863599561155]",3.515,6.278,88.1,True,137.2,176.0,False,True,320.0,283.8,12174957256.0,12174957256,garmin_ping_340218645674,False,0,0,False,22.0,,,,,
